Gene stable ID	Gene name
ENSMMUG00000015471	ZNF33A
ENSMMUG00000005659	
ENSMMUG00000053424	
ENSMMUG00000064900	GRPEL1
ENSMMUG00000009867	REC114
ENSMMUG00000004087	BRAT1
ENSMMUG00000056992	ZFAND6
ENSMMUG00000062588	Metazoa_SRP
ENSMMUG00000063860	
ENSMMUG00000018438	RNF5
ENSMMUG00000006324	FUOM
ENSMMUG00000033186	U3
ENSMMUG00000053863	
ENSMMUG00000004762	WDTC1
ENSMMUG00000007334	ZNF281
ENSMMUG00000020483	THAP7
ENSMMUG00000059324	Metazoa_SRP
ENSMMUG00000049270	TADA2B
ENSMMUG00000006784	CAPZA2
ENSMMUG00000028090	U6
ENSMMUG00000011089	COX16
ENSMMUG00000049475	
ENSMMUG00000004778	ARHGAP12
ENSMMUG00000004496	MIEF1
ENSMMUG00000037571	Metazoa_SRP
ENSMMUG00000050830	
ENSMMUG00000063350	
ENSMMUG00000040033	
ENSMMUG00000017001	
ENSMMUG00000058434	
ENSMMUG00000005994	ST6GALNAC5
ENSMMUG00000060568	
ENSMMUG00000053148	AMZ1
ENSMMUG00000060678	
ENSMMUG00000063941	
ENSMMUG00000064394	
ENSMMUG00000051968	
ENSMMUG00000012690	GCOM1
ENSMMUG00000064351	
ENSMMUG00000063364	U6
ENSMMUG00000046481	ECHS1
ENSMMUG00000001090	DACT1
ENSMMUG00000064172	
ENSMMUG00000016195	SNAI2
ENSMMUG00000062582	PTX3
ENSMMUG00000058985	U6
ENSMMUG00000050824	
ENSMMUG00000004266	KIF14
ENSMMUG00000059435	Metazoa_SRP
ENSMMUG00000002296	MSR1
ENSMMUG00000008291	SFXN4
ENSMMUG00000018434	AGPAT1
ENSMMUG00000055270	Metazoa_SRP
ENSMMUG00000063183	
ENSMMUG00000049855	
ENSMMUG00000063307	DEFB118
ENSMMUG00000058108	BAMBI
ENSMMUG00000050268	Metazoa_SRP
ENSMMUG00000053137	
ENSMMUG00000020476	P2RX6
ENSMMUG00000003005	MFNG
ENSMMUG00000049446	
ENSMMUG00000052407	
ENSMMUG00000013836	WDFY4
ENSMMUG00000061159	
ENSMMUG00000009361	FAH
ENSMMUG00000015493	NDUFB9
ENSMMUG00000012046	SLC66A1L
ENSMMUG00000046614	
ENSMMUG00000060424	
ENSMMUG00000036729	U6
ENSMMUG00000051983	
ENSMMUG00000058587	FAM131C
ENSMMUG00000019128	RNASE10
ENSMMUG00000065188	
ENSMMUG00000063918	
ENSMMUG00000052578	MGAT3
ENSMMUG00000054491	Metazoa_SRP
ENSMMUG00000058378	
ENSMMUG00000064435	
ENSMMUG00000012487	PTPRG
ENSMMUG00000018836	EFHB
ENSMMUG00000064176	
ENSMMUG00000047939	
ENSMMUG00000017000	TBC1D14
ENSMMUG00000032904	U6
ENSMMUG00000049904	
ENSMMUG00000008188	BNC1
ENSMMUG00000064269	Y_RNA
ENSMMUG00000052204	RNASE9
ENSMMUG00000025559	U6
ENSMMUG00000053031	Metazoa_SRP
ENSMMUG00000057962	
ENSMMUG00000051699	
ENSMMUG00000056333	
ENSMMUG00000022490	CYP3A43
ENSMMUG00000012981	VIRMA
ENSMMUG00000062770	
ENSMMUG00000058033	PIM3
ENSMMUG00000006460	GNA12
ENSMMUG00000034414	U2
ENSMMUG00000059681	
ENSMMUG00000052785	ELFN2
ENSMMUG00000017713	SLC39A14
ENSMMUG00000064627	
ENSMMUG00000052864	
ENSMMUG00000012103	TAB1
ENSMMUG00000058595	RAK2
ENSMMUG00000051563	
ENSMMUG00000063154	SLC7A4
ENSMMUG00000019030	SHOX2
ENSMMUG00000016893	SLC9A1
ENSMMUG00000010051	DHRS1
ENSMMUG00000001462	
ENSMMUG00000005990	ST6GALNAC3
ENSMMUG00000024540	5S_rRNA
ENSMMUG00000062368	FGF20
ENSMMUG00000007445	CACNB2
ENSMMUG00000015599	RNASE11
ENSMMUG00000059927	
ENSMMUG00000011084	ADAM21
ENSMMUG00000009087	HDGFL3
ENSMMUG00000052384	
ENSMMUG00000054012	mml-mir-7193
ENSMMUG00000009869	NPTN
ENSMMUG00000052692	
ENSMMUG00000017056	SUN1
ENSMMUG00000055562	Metazoa_SRP
ENSMMUG00000015494	MTSS1
ENSMMUG00000018855	CYTH4
ENSMMUG00000004268	DDX59
ENSMMUG00000060441	
ENSMMUG00000017992	MICU3
ENSMMUG00000017194	NRM
ENSMMUG00000053103	
ENSMMUG00000035173	U6
ENSMMUG00000010731	KIF13A
ENSMMUG00000018235	CLCNKB
ENSMMUG00000017160	PHF3
ENSMMUG00000015855	
ENSMMUG00000006326	MTG1
ENSMMUG00000008294	PRDX3
ENSMMUG00000058324	
ENSMMUG00000040425	
ENSMMUG00000059282	
ENSMMUG00000060881	Metazoa_SRP
ENSMMUG00000047021	
ENSMMUG00000018432	EGFL8
ENSMMUG00000008485	RIPK1
ENSMMUG00000062410	
ENSMMUG00000052580	
ENSMMUG00000014442	PPP3CC
ENSMMUG00000062315	
ENSMMUG00000004956	RSRC1
ENSMMUG00000064416	Metazoa_SRP
ENSMMUG00000061104	
ENSMMUG00000064946	
ENSMMUG00000036204	U6
ENSMMUG00000064266	Y_RNA
ENSMMUG00000025594	Y_RNA
ENSMMUG00000018695	
ENSMMUG00000063852	
ENSMMUG00000043184	
ENSMMUG00000025908	U1
ENSMMUG00000010049	NOP9
ENSMMUG00000059339	
ENSMMUG00000000202	ADAM20
ENSMMUG00000015115	TENT5B
ENSMMUG00000005496	RNASE4
ENSMMUG00000063164	U2
ENSMMUG00000063441	
ENSMMUG00000011278	
ENSMMUG00000005370	KCNH8
ENSMMUG00000009084	TM6SF1
ENSMMUG00000021070	DAAM1
ENSMMUG00000058192	Metazoa_SRP
ENSMMUG00000058446	
ENSMMUG00000064838	GNAT3
ENSMMUG00000021031	TRNP1
ENSMMUG00000057652	ANG
ENSMMUG00000002787	SFTPD
ENSMMUG00000056022	
ENSMMUG00000039441	MAB21L2
ENSMMUG00000021010	KCNK10
ENSMMUG00000019961	PPP1R18
ENSMMUG00000051311	
ENSMMUG00000008725	ATP5PF
ENSMMUG00000056465	EDDM3A
ENSMMUG00000051609	
ENSMMUG00000048106	CIDEB
ENSMMUG00000050286	
ENSMMUG00000005781	MED6
ENSMMUG00000059101	
ENSMMUG00000021650	CARD11
ENSMMUG00000048439	FYTTD1
ENSMMUG00000001656	EDDM3B
ENSMMUG00000055414	Metazoa_SRP
ENSMMUG00000052112	
ENSMMUG00000010741	ZNF248
ENSMMUG00000062755	
ENSMMUG00000000875	MSH4
ENSMMUG00000062015	
ENSMMUG00000063009	Metazoa_SRP
ENSMMUG00000063428	
ENSMMUG00000056822	
ENSMMUG00000008487	NQO2
ENSMMUG00000001657	RNASE6
ENSMMUG00000023760	SLC25A28
ENSMMUG00000039622	Metazoa_SRP
ENSMMUG00000063651	
ENSMMUG00000004596	GRK5
ENSMMUG00000061534	
ENSMMUG00000010290	NUDC
ENSMMUG00000002786	
ENSMMUG00000061040	
ENSMMUG00000030101	
ENSMMUG00000012218	CAMSAP2
ENSMMUG00000054653	Metazoa_SRP
ENSMMUG00000028178	SNORA75
ENSMMUG00000004074	BMP7
ENSMMUG00000017666	RNASE1
ENSMMUG00000059807	Metazoa_SRP
ENSMMUG00000010046	LTB4R2
ENSMMUG00000060116	Metazoa_SRP
ENSMMUG00000014445	SORBS3
ENSMMUG00000049130	
ENSMMUG00000019960	DHX16
ENSMMUG00000023470	GNAI1
ENSMMUG00000054898	
ENSMMUG00000020697	LTB4R
ENSMMUG00000037670	Metazoa_SRP
ENSMMUG00000052096	Metazoa_SRP
ENSMMUG00000056662	
ENSMMUG00000051727	LTB4R
ENSMMUG00000063914	
ENSMMUG00000003726	PTPN13
ENSMMUG00000047028	HGSNAT
ENSMMUG00000059301	
ENSMMUG00000053443	
ENSMMUG00000056365	TTC9
ENSMMUG00000040590	
ENSMMUG00000054825	
ENSMMUG00000002676	RPS3A
ENSMMUG00000052271	
ENSMMUG00000049870	
ENSMMUG00000012101	SYNGR1
ENSMMUG00000001872	ZDHHC2
ENSMMUG00000062922	
ENSMMUG00000002555	KDF1
ENSMMUG00000023263	MED15
ENSMMUG00000004958	MLF1
ENSMMUG00000055858	C2H3orf14
ENSMMUG00000048761	RAC2
ENSMMUG00000006623	RUBCN
ENSMMUG00000020698	ADCY4
ENSMMUG00000008723	JAM2
ENSMMUG00000058414	
ENSMMUG00000005730	QDPR
ENSMMUG00000052737	U7
ENSMMUG00000013015	VOPP1
ENSMMUG00000047229	
ENSMMUG00000058030	U2
ENSMMUG00000032769	
ENSMMUG00000018299	OSBP2
ENSMMUG00000036641	U7
ENSMMUG00000052234	
ENSMMUG00000032702	SNORD73
ENSMMUG00000016647	PRRT1
ENSMMUG00000052647	
ENSMMUG00000060303	
ENSMMUG00000011273	ALG12
ENSMMUG00000001374	SVIL
ENSMMUG00000051069	
ENSMMUG00000032726	SNORD73
ENSMMUG00000062034	
ENSMMUG00000011566	ARNT2
ENSMMUG00000010291	NR0B2
ENSMMUG00000052038	
ENSMMUG00000064785	
ENSMMUG00000063733	Metazoa_SRP
ENSMMUG00000059334	
ENSMMUG00000060577	
ENSMMUG00000063187	
ENSMMUG00000059421	
ENSMMUG00000004591	LANCL2
ENSMMUG00000021112	ESRP1
ENSMMUG00000005731	CLRN2
ENSMMUG00000021011	SPATA7
ENSMMUG00000050707	SPO11
ENSMMUG00000018723	GPATCH3
ENSMMUG00000051671	
ENSMMUG00000003187	HMGB2
ENSMMUG00000037816	SERPINB6
ENSMMUG00000053034	
ENSMMUG00000010029	RPL3
ENSMMUG00000064530	
ENSMMUG00000014126	LCP2
ENSMMUG00000018853	SSTR3
ENSMMUG00000019504	ALDH1A2
ENSMMUG00000064012	
ENSMMUG00000021592	FEZF2
ENSMMUG00000015230	FKBPL
ENSMMUG00000002336	PTK2
ENSMMUG00000062512	
ENSMMUG00000062992	U7
ENSMMUG00000047440	Metazoa_SRP
ENSMMUG00000018721	GPN2
ENSMMUG00000021722	ST7
ENSMMUG00000026396	Y_RNA
ENSMMUG00000056509	RAF2
ENSMMUG00000062266	
ENSMMUG00000005732	LAP3
ENSMMUG00000039906	Metazoa_SRP
ENSMMUG00000007464	SOS2
ENSMMUG00000044029	C1QTNF6
ENSMMUG00000054047	U6
ENSMMUG00000038973	Metazoa_SRP
ENSMMUG00000055974	U6
ENSMMUG00000062559	
ENSMMUG00000005786	MAP3K9
ENSMMUG00000040600	
ENSMMUG00000061030	
ENSMMUG00000045603	mml-mir-3200
ENSMMUG00000064808	Metazoa_SRP
ENSMMUG00000063929	OR2AE1
ENSMMUG00000021113	DPY19L4
ENSMMUG00000057196	
ENSMMUG00000041714	BTBD1
ENSMMUG00000013855	SFN
ENSMMUG00000014294	PATL2
ENSMMUG00000016999	KIAA0232
ENSMMUG00000033622	U3
ENSMMUG00000003123	AP4S1
ENSMMUG00000003157	METTL17
ENSMMUG00000017171	SCARF2
ENSMMUG00000056321	
ENSMMUG00000052008	
ENSMMUG00000003734	SLC10A6
ENSMMUG00000006049	FAM83A
ENSMMUG00000022502	TRIM4
ENSMMUG00000000252	RAE1
ENSMMUG00000001873	CNOT7
ENSMMUG00000060759	
ENSMMUG00000005417	IL2RB
ENSMMUG00000064466	
ENSMMUG00000056130	
ENSMMUG00000055298	
ENSMMUG00000049672	Metazoa_SRP
ENSMMUG00000039981	mml-mir-922
ENSMMUG00000054973	
ENSMMUG00000058432	ZDHHC18
ENSMMUG00000015229	ATF6B
ENSMMUG00000007426	BMS1
ENSMMUG00000063514	
ENSMMUG00000057959	
ENSMMUG00000064348	Metazoa_SRP
ENSMMUG00000054477	
ENSMMUG00000000873	RABGGTB
ENSMMUG00000029743	
ENSMMUG00000037751	C8H8orf76
ENSMMUG00000001801	MAGI2
ENSMMUG00000037908	
ENSMMUG00000058385	Metazoa_SRP
ENSMMUG00000054204	
ENSMMUG00000058816	
ENSMMUG00000062012	
ENSMMUG00000018833	ZBED4
ENSMMUG00000011225	AQP9
ENSMMUG00000051972	ZCCHC24
ENSMMUG00000035710	U6
ENSMMUG00000062391	
ENSMMUG00000006341	
ENSMMUG00000059657	C5H4orf36
ENSMMUG00000008355	MUC20
ENSMMUG00000021610	RGS10
ENSMMUG00000057129	Metazoa_SRP
ENSMMUG00000011064	SNAP25
ENSMMUG00000060586	
ENSMMUG00000018520	PDLIM2
ENSMMUG00000065053	
ENSMMUG00000053953	MED28
ENSMMUG00000063806	
ENSMMUG00000050947	
ENSMMUG00000024408	Y_RNA
ENSMMUG00000004961	GFM1
ENSMMUG00000001910	HSPB7
ENSMMUG00000053836	
ENSMMUG00000006026	SH3D19
ENSMMUG00000059574	TRAJ18
ENSMMUG00000060202	SLC39A2
ENSMMUG00000001911	SRARP
ENSMMUG00000051407	C6orf136
ENSMMUG00000055037	
ENSMMUG00000059144	Metazoa_SRP
ENSMMUG00000022503	GJC3
ENSMMUG00000050482	
ENSMMUG00000008796	DEFB119
ENSMMUG00000044812	VPS37A
ENSMMUG00000023833	SNORD43
ENSMMUG00000060797	B2M
ENSMMUG00000059713	
ENSMMUG00000006050	ZHX1
ENSMMUG00000063487	
ENSMMUG00000000553	BRD1
ENSMMUG00000009575	PTPN21
ENSMMUG00000022394	EGFR
ENSMMUG00000003189	PPIF
ENSMMUG00000050115	
ENSMMUG00000018067	FAM184B
ENSMMUG00000055297	Y_RNA
ENSMMUG00000055930	
ENSMMUG00000052151	
ENSMMUG00000063794	Metazoa_SRP
ENSMMUG00000033033	SNORD83A
ENSMMUG00000042737	Metazoa_SRP
ENSMMUG00000009566	LIPC
ENSMMUG00000054063	
ENSMMUG00000015979	NUP210
ENSMMUG00000054763	
ENSMMUG00000033056	SNORD83B
ENSMMUG00000061426	Metazoa_SRP
ENSMMUG00000011719	SERPINB9
ENSMMUG00000052463	Metazoa_SRP
ENSMMUG00000034868	U6
ENSMMUG00000019805	DUSP18
ENSMMUG00000022504	AZGP1
ENSMMUG00000062979	
ENSMMUG00000058278	
ENSMMUG00000049751	
ENSMMUG00000000830	DAD1
ENSMMUG00000064165	
ENSMMUG00000059143	
ENSMMUG00000019009	SATB1
ENSMMUG00000037539	Metazoa_SRP
ENSMMUG00000047184	
ENSMMUG00000052614	
ENSMMUG00000062634	U7
ENSMMUG00000012700	PIGV
ENSMMUG00000014076	AFF1
ENSMMUG00000049080	Metazoa_SRP
ENSMMUG00000008297	HOMER2
ENSMMUG00000026673	SNORD45B
ENSMMUG00000063735	
ENSMMUG00000020899	TRIM69
ENSMMUG00000025228	SNORD45A
ENSMMUG00000002739	PDGFB
ENSMMUG00000055884	
ENSMMUG00000009441	ABHD4
ENSMMUG00000017605	MRPL39
ENSMMUG00000058752	
ENSMMUG00000063447	
ENSMMUG00000025802	SNORD45C
ENSMMUG00000012219	GPR25
ENSMMUG00000053876	
ENSMMUG00000008031	ZBTB17
ENSMMUG00000019804	SLC35E4
ENSMMUG00000053414	
ENSMMUG00000058362	
ENSMMUG00000000151	TMPRSS6
ENSMMUG00000024319	U6
ENSMMUG00000033003	U1
ENSMMUG00000063678	INAVA
ENSMMUG00000057693	
ENSMMUG00000062005	
ENSMMUG00000019724	SDK1
ENSMMUG00000055630	U6
ENSMMUG00000051484	ZNF572
ENSMMUG00000022914	
ENSMMUG00000059171	
ENSMMUG00000064637	U6
ENSMMUG00000007220	ACADM
ENSMMUG00000061437	
ENSMMUG00000020467	ATAD2
ENSMMUG00000058058	Metazoa_SRP
ENSMMUG00000008601	ZKSCAN1
ENSMMUG00000041418	Metazoa_SRP
ENSMMUG00000003370	NFATC4
ENSMMUG00000064970	
ENSMMUG00000049868	TERB2
ENSMMUG00000007845	CBX7
ENSMMUG00000026462	Y_RNA
ENSMMUG00000049862	
ENSMMUG00000020747	NDRG2
ENSMMUG00000024397	Y_RNA
ENSMMUG00000006331	PAXIP1
ENSMMUG00000062339	
ENSMMUG00000021971	BTN3A3
ENSMMUG00000056606	DCAF16
ENSMMUG00000003535	SQLE
ENSMMUG00000037281	U6
ENSMMUG00000031391	RBM38
ENSMMUG00000015058	KIF5B
ENSMMUG00000006984	FBXO33
ENSMMUG00000017507	ADAM10
ENSMMUG00000005356	INTS8
ENSMMUG00000019803	TCN2
ENSMMUG00000002777	PTP4A1
ENSMMUG00000005448	CD276
ENSMMUG00000056760	ZNF74
ENSMMUG00000059465	Metazoa_SRP
ENSMMUG00000063130	Metazoa_SRP
ENSMMUG00000001878	MTMR7
ENSMMUG00000052462	
ENSMMUG00000008790	ZMIZ1
ENSMMUG00000009442	
ENSMMUG00000064540	U6
ENSMMUG00000063719	U6
ENSMMUG00000053802	
ENSMMUG00000055546	U6
ENSMMUG00000050128	
ENSMMUG00000007451	NSUN6
ENSMMUG00000050014	
ENSMMUG00000054446	U1
ENSMMUG00000057007	Metazoa_SRP
ENSMMUG00000055651	
ENSMMUG00000056045	
ENSMMUG00000033134	
ENSMMUG00000062236	
ENSMMUG00000061753	
ENSMMUG00000059737	
ENSMMUG00000018070	NCAPG
ENSMMUG00000050216	
ENSMMUG00000054942	
ENSMMUG00000005592	ACR
ENSMMUG00000063162	
ENSMMUG00000063837	Metazoa_SRP
ENSMMUG00000015971	SORD
ENSMMUG00000009513	NYNRIN
ENSMMUG00000054702	
ENSMMUG00000042368	SERPINB1
ENSMMUG00000000560	
ENSMMUG00000014082	ZSCAN21
ENSMMUG00000012697	ARID1A
ENSMMUG00000003120	HECTD1
ENSMMUG00000000411	OXA1L
ENSMMUG00000016802	CTCFL
ENSMMUG00000045038	HIST1H2BH
ENSMMUG00000015149	IL15RA
ENSMMUG00000032747	U6
ENSMMUG00000057219	TP53INP1
ENSMMUG00000052216	
ENSMMUG00000059320	
ENSMMUG00000026793	U6
ENSMMUG00000060885	
ENSMMUG00000051224	
ENSMMUG00000064503	
ENSMMUG00000001016	APOBEC3H
ENSMMUG00000060176	
ENSMMUG00000056285	U4
ENSMMUG00000021991	CCAR2
ENSMMUG00000014802	NDUFAF6
ENSMMUG00000001472	TIAL1
ENSMMUG00000032842	U6
ENSMMUG00000003538	WASHC5
ENSMMUG00000052375	
ENSMMUG00000005588	SHANK3
ENSMMUG00000063367	
ENSMMUG00000060751	
ENSMMUG00000004021	ZNF3
ENSMMUG00000055779	Metazoa_SRP
ENSMMUG00000050435	
ENSMMUG00000000149	KCTD17
ENSMMUG00000053563	
ENSMMUG00000000413	SLC7A7
ENSMMUG00000041787	
ENSMMUG00000022050	HIST1H1D
ENSMMUG00000058198	C2CD4B
ENSMMUG00000036123	
ENSMMUG00000036235	U6
ENSMMUG00000051677	
ENSMMUG00000020749	TPPP2
ENSMMUG00000032822	U6
ENSMMUG00000055425	
ENSMMUG00000054285	
ENSMMUG00000054727	
ENSMMUG00000040323	Metazoa_SRP
ENSMMUG00000034343	U6
ENSMMUG00000007453	ARL5B
ENSMMUG00000013440	COPS6
ENSMMUG00000011997	LRFN5
ENSMMUG00000059943	Metazoa_SRP
ENSMMUG00000019470	PCNX1
ENSMMUG00000005921	KIF21B
ENSMMUG00000051520	mml-mir-7197
ENSMMUG00000017530	DEFB121
ENSMMUG00000059345	Metazoa_SRP
ENSMMUG00000049824	
ENSMMUG00000050843	
ENSMMUG00000055123	WNT2
ENSMMUG00000012069	TGFB3
ENSMMUG00000049660	Metazoa_SRP
ENSMMUG00000063021	RNASE7
ENSMMUG00000027358	Y_RNA
ENSMMUG00000060663	HIST1H2AE
ENSMMUG00000050445	
ENSMMUG00000061746	
ENSMMUG00000017907	SLC44A5
ENSMMUG00000050393	
ENSMMUG00000013663	MRPL52
ENSMMUG00000061039	
ENSMMUG00000057914	Metazoa_SRP
ENSMMUG00000002401	SAP30
ENSMMUG00000051698	
ENSMMUG00000014080	KLHL8
ENSMMUG00000055848	
ENSMMUG00000011547	RTN4R
ENSMMUG00000063339	
ENSMMUG00000022586	PCK1
ENSMMUG00000005358	CCNE2
ENSMMUG00000021994	BIN3
ENSMMUG00000009515	CBLN3
ENSMMUG00000050214	Metazoa_SRP
ENSMMUG00000063776	Metazoa_SRP
ENSMMUG00000058418	
ENSMMUG00000018109	MINDY2
ENSMMUG00000064285	
ENSMMUG00000060800	KCNMB1
ENSMMUG00000059272	
ENSMMUG00000008746	DUOX2
ENSMMUG00000054199	
ENSMMUG00000038117	INSYN1
ENSMMUG00000060950	
ENSMMUG00000021726	ASZ1
ENSMMUG00000008026	SPEN
ENSMMUG00000062155	
ENSMMUG00000052621	
ENSMMUG00000002038	CEMIP
ENSMMUG00000048656	
ENSMMUG00000049992	BLOC1S4
ENSMMUG00000006457	ARHGEF40
ENSMMUG00000049535	
ENSMMUG00000013442	MCM7
ENSMMUG00000017562	PES1
ENSMMUG00000039818	
ENSMMUG00000039346	APOBEC3G
ENSMMUG00000058637	
ENSMMUG00000048865	MALRD1
ENSMMUG00000040386	CCDC188
ENSMMUG00000041744	
ENSMMUG00000063493	U6
ENSMMUG00000058352	
ENSMMUG00000058396	EGR3
ENSMMUG00000011227	FOXK1
ENSMMUG00000051036	Y_RNA
ENSMMUG00000034699	Y_RNA
ENSMMUG00000052635	
ENSMMUG00000058630	
ENSMMUG00000032710	Y_RNA
ENSMMUG00000022588	ZBP1
ENSMMUG00000021886	MRFAP1L1
ENSMMUG00000058949	
ENSMMUG00000061891	Metazoa_SRP
ENSMMUG00000050614	mml-mir-548d
ENSMMUG00000055403	
ENSMMUG00000013665	MMP14
ENSMMUG00000059235	
ENSMMUG00000012350	MPST
ENSMMUG00000056660	
ENSMMUG00000058309	
ENSMMUG00000062520	U6
ENSMMUG00000058833	Metazoa_SRP
ENSMMUG00000053398	
ENSMMUG00000018345	PEBP4
ENSMMUG00000012070	C14orf179
ENSMMUG00000060155	
ENSMMUG00000015890	C7H15orf40
ENSMMUG00000051906	Metazoa_SRP
ENSMMUG00000063757	
ENSMMUG00000004603	ZC3H14
ENSMMUG00000050490	
ENSMMUG00000056028	
ENSMMUG00000000972	TNK2
ENSMMUG00000058417	Metazoa_SRP
ENSMMUG00000050617	RAMAC
ENSMMUG00000061979	
ENSMMUG00000004229	
ENSMMUG00000021887	S100P
ENSMMUG00000003642	TBC1D21
ENSMMUG00000007143	WRNIP1
ENSMMUG00000028923	WDYHV1
ENSMMUG00000061648	
ENSMMUG00000064817	
ENSMMUG00000022589	PMEPA1
ENSMMUG00000051367	Metazoa_SRP
ENSMMUG00000055863	Metazoa_SRP
ENSMMUG00000060117	
ENSMMUG00000049337	
ENSMMUG00000016274	ARSA
ENSMMUG00000052501	
ENSMMUG00000064424	
ENSMMUG00000029026	
ENSMMUG00000020101	ZDHHC8
ENSMMUG00000011228	AP5Z1
ENSMMUG00000050868	
ENSMMUG00000041727	HIST1H2BD
ENSMMUG00000042762	FAM19A5
ENSMMUG00000039907	Metazoa_SRP
ENSMMUG00000060097	
ENSMMUG00000053207	Metazoa_SRP
ENSMMUG00000009516	KHNYN
ENSMMUG00000007144	MYLK4
ENSMMUG00000055329	U6
ENSMMUG00000023748	HIST1H1E
ENSMMUG00000008747	DUOXA2
ENSMMUG00000059507	
ENSMMUG00000054670	Metazoa_SRP
ENSMMUG00000017531	
ENSMMUG00000055213	Metazoa_SRP
ENSMMUG00000013149	SPIDR
ENSMMUG00000018073	LCORL
ENSMMUG00000027069	mml-mir-155
ENSMMUG00000021695	MRFAP1
ENSMMUG00000012349	TST
ENSMMUG00000003498	WHAMM
ENSMMUG00000060294	HIST1H2AC
ENSMMUG00000015151	IL2RA
ENSMMUG00000055601	
ENSMMUG00000054775	
ENSMMUG00000015400	RET
ENSMMUG00000007540	RHOBTB2
ENSMMUG00000004963	LXN
ENSMMUG00000061623	
ENSMMUG00000060853	
ENSMMUG00000023776	TBC1D5
ENSMMUG00000009517	SDR39U1
ENSMMUG00000053541	
ENSMMUG00000062987	
ENSMMUG00000003638	LOXL1
ENSMMUG00000022303	SLC7A2
ENSMMUG00000050296	
ENSMMUG00000015850	ITIH5
ENSMMUG00000050548	
ENSMMUG00000025470	U3
ENSMMUG00000063293	Y_RNA
ENSMMUG00000014986	TEX33
ENSMMUG00000056486	
ENSMMUG00000008748	DUOXA1
ENSMMUG00000019138	FSD2
ENSMMUG00000035760	U6
ENSMMUG00000054542	
ENSMMUG00000057462	
ENSMMUG00000064997	
ENSMMUG00000059527	
ENSMMUG00000026615	Y_RNA
ENSMMUG00000064665	Metazoa_SRP
ENSMMUG00000013084	HTR5A
ENSMMUG00000057227	C10H20orf85
ENSMMUG00000055081	Metazoa_SRP
ENSMMUG00000051594	
ENSMMUG00000053441	
ENSMMUG00000019040	HSD17B13
ENSMMUG00000015370	PLXDC2
ENSMMUG00000032758	mml-mir-549a
ENSMMUG00000025617	SNORA71
ENSMMUG00000051980	HIST1H1T
ENSMMUG00000061887	
ENSMMUG00000049613	
ENSMMUG00000064486	MAPK8IP2
ENSMMUG00000058906	Metazoa_SRP
ENSMMUG00000051394	
ENSMMUG00000056177	
ENSMMUG00000065238	
ENSMMUG00000044086	
ENSMMUG00000016100	LRP10
ENSMMUG00000047542	U4
ENSMMUG00000019294	CMA1
ENSMMUG00000000798	BAG3
ENSMMUG00000009409	MESD
ENSMMUG00000063020	
ENSMMUG00000062216	Metazoa_SRP
ENSMMUG00000014825	RARRES1
ENSMMUG00000006461	ZNF219
ENSMMUG00000058243	
ENSMMUG00000006525	MRPS18B
ENSMMUG00000007468	L2HGDH
ENSMMUG00000005287	LHX8
ENSMMUG00000028121	U3
ENSMMUG00000053900	
ENSMMUG00000058499	
ENSMMUG00000023733	HFE
ENSMMUG00000019946	ANKRD60
ENSMMUG00000002568	STOML1
ENSMMUG00000008752	DUOX1
ENSMMUG00000055479	
ENSMMUG00000063916	
ENSMMUG00000036436	SCARNA15
ENSMMUG00000054173	
ENSMMUG00000049381	
ENSMMUG00000061679	
ENSMMUG00000011269	CFTR
ENSMMUG00000054084	
ENSMMUG00000063901	
ENSMMUG00000049612	
ENSMMUG00000023778	FBXO32
ENSMMUG00000019041	HSD17B11
ENSMMUG00000063661	
ENSMMUG00000052973	TLNRD1
ENSMMUG00000043630	
ENSMMUG00000023510	MFSD1
ENSMMUG00000003542	NSMCE2
ENSMMUG00000062591	INSIG1
ENSMMUG00000005298	MAN2B2
ENSMMUG00000055088	
ENSMMUG00000062378	
ENSMMUG00000030562	RPS24
ENSMMUG00000062067	
ENSMMUG00000062374	Metazoa_SRP
ENSMMUG00000057338	
ENSMMUG00000000758	
ENSMMUG00000058507	
ENSMMUG00000060184	SEC61G
ENSMMUG00000000617	AP3B2
ENSMMUG00000027100	mml-mir-25
ENSMMUG00000053178	
ENSMMUG00000027023	mml-mir-93
ENSMMUG00000004413	CTSG
ENSMMUG00000053237	
ENSMMUG00000008792	GPATCH2L
ENSMMUG00000062801	
ENSMMUG00000026912	mml-mir-106b
ENSMMUG00000045492	Metazoa_SRP
ENSMMUG00000029446	TMEM253
ENSMMUG00000053690	
ENSMMUG00000025130	Y_RNA
ENSMMUG00000042764	
ENSMMUG00000056266	Metazoa_SRP
ENSMMUG00000015923	ANKEF1
ENSMMUG00000014595	TYW3
ENSMMUG00000060973	
ENSMMUG00000053669	
ENSMMUG00000064591	
ENSMMUG00000060442	
ENSMMUG00000052921	HIST1H1C
ENSMMUG00000016098	REM2
ENSMMUG00000055941	
ENSMMUG00000059238	
ENSMMUG00000012351	CSF2RB
ENSMMUG00000053479	U7
ENSMMUG00000058465	
ENSMMUG00000061639	Metazoa_SRP
ENSMMUG00000048076	TNFRSF10B
ENSMMUG00000047307	Metazoa_SRP
ENSMMUG00000021143	CFAP161
ENSMMUG00000053403	
ENSMMUG00000048752	Y_RNA
ENSMMUG00000046715	mml-mir-6130
ENSMMUG00000049989	Metazoa_SRP
ENSMMUG00000002615	DMAC2L
